"Agency","Site_no","Date","Discharge_mean_cfs","DataValQualCode"
"USGS",11046000,"1985-08-24",0,"A"
"USGS",11046000,"1985-08-25",0,"A"
"USGS",11046000,"1985-08-26",0,"A"
"USGS",11046000,"1985-08-27",0,"A"
"USGS",11046000,"1985-08-28",0,"A"
"USGS",11046000,"1985-08-29",0,"A"
"USGS",11046000,"1985-08-30",0,"A"
"USGS",11046000,"1985-08-31",0,"A"
"USGS",11046000,"1985-09-01",0,"A"
"USGS",11046000,"1985-09-02",0,"A"
"USGS",11046000,"1985-09-03",0,"A"
"USGS",11046000,"1985-09-04",0,"A"
"USGS",11046000,"1985-09-05",0,"A"
"USGS",11046000,"1985-09-06",0,"A"
"USGS",11046000,"1985-09-07",0,"A"
"USGS",11046000,"1985-09-08",0,"A"
"USGS",11046000,"1985-09-09",0,"A"
"USGS",11046000,"1985-09-10",0,"A"
"USGS",11046000,"1985-09-11",0,"A"
"USGS",11046000,"1985-09-12",0,"A"
"USGS",11046000,"1985-09-13",0,"A"
"USGS",11046000,"1985-09-14",0,"A"
"USGS",11046000,"1985-09-15",0,"A"
"USGS",11046000,"1985-09-16",0,"A"
"USGS",11046000,"1985-09-17",0,"A"
"USGS",11046000,"1985-09-18",0,"A"
"USGS",11046000,"1985-09-19",0,"A"
"USGS",11046000,"1985-09-20",0,"A"
"USGS",11046000,"1985-09-21",0,"A"
"USGS",11046000,"1985-09-22",0,"A"
"USGS",11046000,"1985-09-23",0,"A"
"USGS",11046000,"1985-09-24",0,"A"
"USGS",11046000,"1985-09-25",0,"A"
"USGS",11046000,"1985-09-26",0,"A"
"USGS",11046000,"1985-09-27",0,"A"
"USGS",11046000,"1985-09-28",0,"A"
"USGS",11046000,"1985-09-29",0,"A"
"USGS",11046000,"1985-09-30",0,"A"
"USGS",11046000,"1985-10-01",0,"A"
"USGS",11046000,"1985-10-02",0,"A"
"USGS",11046000,"1985-10-03",0,"A"
"USGS",11046000,"1985-10-04",0,"A"
"USGS",11046000,"1985-10-05",0,"A"
"USGS",11046000,"1985-10-06",0,"A"
"USGS",11046000,"1985-10-07",0,"A"
"USGS",11046000,"1985-10-08",0,"A"
"USGS",11046000,"1985-10-09",0,"A"
"USGS",11046000,"1985-10-10",0,"A"
"USGS",11046000,"1985-10-11",0,"A"
"USGS",11046000,"1985-10-12",0,"A"
"USGS",11046000,"1985-10-13",0,"A"
"USGS",11046000,"1985-10-14",0,"A"
"USGS",11046000,"1985-10-15",0,"A"
"USGS",11046000,"1985-10-16",0,"A"
"USGS",11046000,"1985-10-17",0,"A"
"USGS",11046000,"1985-10-18",0,"A"
"USGS",11046000,"1985-10-19",0,"A"
"USGS",11046000,"1985-10-20",0,"A"
"USGS",11046000,"1985-10-21",0,"A"
"USGS",11046000,"1985-10-22",0,"A"
"USGS",11046000,"1985-10-23",0,"A"
"USGS",11046000,"1985-10-24",0,"A"
"USGS",11046000,"1985-10-25",0,"A"
"USGS",11046000,"1985-10-26",0,"A"
"USGS",11046000,"1985-10-27",0,"A"
"USGS",11046000,"1985-10-28",0,"A"
"USGS",11046000,"1985-10-29",0,"A"
"USGS",11046000,"1985-10-30",0,"A"
"USGS",11046000,"1985-10-31",0,"A"
"USGS",11046000,"1985-11-01",0,"A"
"USGS",11046000,"1985-11-02",0,"A"
"USGS",11046000,"1985-11-03",0,"A"
"USGS",11046000,"1985-11-04",0,"A"
"USGS",11046000,"1985-11-05",0,"A"
"USGS",11046000,"1985-11-06",0,"A"
"USGS",11046000,"1985-11-07",0,"A"
"USGS",11046000,"1985-11-08",0,"A"
"USGS",11046000,"1985-11-09",0,"A"
"USGS",11046000,"1985-11-10",0,"A"
"USGS",11046000,"1985-11-11",0,"A"
"USGS",11046000,"1985-11-12",0,"A"
"USGS",11046000,"1985-11-13",0,"A"
"USGS",11046000,"1985-11-14",0,"A"
"USGS",11046000,"1985-11-15",0,"A"
"USGS",11046000,"1985-11-16",0,"A"
"USGS",11046000,"1985-11-17",0,"A"
"USGS",11046000,"1985-11-18",2.3,"A"
"USGS",11046000,"1985-11-19",28,"A"
"USGS",11046000,"1985-11-20",32,"A"
"USGS",11046000,"1985-11-21",34,"A"
"USGS",11046000,"1985-11-22",32,"A"
"USGS",11046000,"1985-11-23",32,"A"
"USGS",11046000,"1985-11-24",30,"A"
"USGS",11046000,"1985-11-25",41,"A"
"USGS",11046000,"1985-11-26",49,"A"
"USGS",11046000,"1985-11-27",52,"A"
"USGS",11046000,"1985-11-28",44,"A"
"USGS",11046000,"1985-11-29",291,"A"
"USGS",11046000,"1985-11-30",455,"A"
"USGS",11046000,"1985-12-01",63,"A"
"USGS",11046000,"1985-12-02",46,"A"
"USGS",11046000,"1985-12-03",52,"A"
"USGS",11046000,"1985-12-04",45,"A"
"USGS",11046000,"1985-12-05",34,"A"
"USGS",11046000,"1985-12-06",27,"A"
"USGS",11046000,"1985-12-07",24,"A"
"USGS",11046000,"1985-12-08",22,"A"
"USGS",11046000,"1985-12-09",22,"A"
"USGS",11046000,"1985-12-10",20,"A"
"USGS",11046000,"1985-12-11",21,"A"
"USGS",11046000,"1985-12-12",22,"A"
"USGS",11046000,"1985-12-13",19,"A"
"USGS",11046000,"1985-12-14",17,"A"
"USGS",11046000,"1985-12-15",18,"A"
"USGS",11046000,"1985-12-16",17,"A"
"USGS",11046000,"1985-12-17",15,"A"
"USGS",11046000,"1985-12-18",15,"A"
"USGS",11046000,"1985-12-19",15,"A"
"USGS",11046000,"1985-12-20",14,"A"
"USGS",11046000,"1985-12-21",12,"A"
"USGS",11046000,"1985-12-22",11,"A"
"USGS",11046000,"1985-12-23",11,"A"
"USGS",11046000,"1985-12-24",10,"A"
"USGS",11046000,"1985-12-25",9.9,"A"
"USGS",11046000,"1985-12-26",9.5,"A"
"USGS",11046000,"1985-12-27",9.3,"A"
"USGS",11046000,"1985-12-28",8.5,"A"
"USGS",11046000,"1985-12-29",9,"A"
"USGS",11046000,"1985-12-30",7.5,"A"
"USGS",11046000,"1985-12-31",5.7,"A"
"USGS",11046000,"1986-01-01",5.2,"A"
"USGS",11046000,"1986-01-02",5.1,"A"
"USGS",11046000,"1986-01-03",5,"A"
"USGS",11046000,"1986-01-04",5.2,"A"
"USGS",11046000,"1986-01-05",5.3,"A"
"USGS",11046000,"1986-01-06",5,"A"
"USGS",11046000,"1986-01-07",4.6,"A"
"USGS",11046000,"1986-01-08",5,"A"
"USGS",11046000,"1986-01-09",4.9,"A"
"USGS",11046000,"1986-01-10",4.9,"A"
"USGS",11046000,"1986-01-11",4.7,"A"
"USGS",11046000,"1986-01-12",4.5,"A"
"USGS",11046000,"1986-01-13",4.6,"A"
"USGS",11046000,"1986-01-14",4.7,"A"
"USGS",11046000,"1986-01-15",4.4,"A"
"USGS",11046000,"1986-01-16",4.2,"A"
"USGS",11046000,"1986-01-17",4.5,"A"
"USGS",11046000,"1986-01-18",4.6,"A"
"USGS",11046000,"1986-01-19",4.4,"A"
"USGS",11046000,"1986-01-20",4.5,"A"
"USGS",11046000,"1986-01-21",4.5,"A"
"USGS",11046000,"1986-01-22",4.3,"A"
"USGS",11046000,"1986-01-23",3.8,"A"
"USGS",11046000,"1986-01-24",4.7,"A"
"USGS",11046000,"1986-01-25",4.6,"A"
"USGS",11046000,"1986-01-26",4.8,"A"
"USGS",11046000,"1986-01-27",4.6,"A"
"USGS",11046000,"1986-01-28",4.1,"A"
"USGS",11046000,"1986-01-29",6.6,"A"
"USGS",11046000,"1986-01-30",8.6,"A"
"USGS",11046000,"1986-01-31",19,"A"
"USGS",11046000,"1986-02-01",9.4,"A"
"USGS",11046000,"1986-02-02",7.5,"A"
"USGS",11046000,"1986-02-03",9.9,"A"
"USGS",11046000,"1986-02-04",9.1,"A"
"USGS",11046000,"1986-02-05",12,"A"
"USGS",11046000,"1986-02-06",12,"A"
"USGS",11046000,"1986-02-07",8.9,"A"
"USGS",11046000,"1986-02-08",11,"A"
"USGS",11046000,"1986-02-09",32,"A"
"USGS",11046000,"1986-02-10",12,"A"
"USGS",11046000,"1986-02-11",9.7,"A"
"USGS",11046000,"1986-02-12",12,"A"
"USGS",11046000,"1986-02-13",14,"A"
"USGS",11046000,"1986-02-14",16,"A"
"USGS",11046000,"1986-02-15",1070,"A"
"USGS",11046000,"1986-02-16",471,"A"
"USGS",11046000,"1986-02-17",233,"A"
"USGS",11046000,"1986-02-18",143,"A"
"USGS",11046000,"1986-02-19",79,"A"
"USGS",11046000,"1986-02-20",80,"A"
"USGS",11046000,"1986-02-21",73,"A"
"USGS",11046000,"1986-02-22",62,"A"
"USGS",11046000,"1986-02-23",57,"A"
"USGS",11046000,"1986-02-24",49,"A"
"USGS",11046000,"1986-02-25",44,"A"
"USGS",11046000,"1986-02-26",37,"A"
"USGS",11046000,"1986-02-27",34,"A"
"USGS",11046000,"1986-02-28",31,"A"
"USGS",11046000,"1986-03-01",30,"A"
"USGS",11046000,"1986-03-02",29,"A"
"USGS",11046000,"1986-03-03",27,"A"
"USGS",11046000,"1986-03-04",28,"A"
"USGS",11046000,"1986-03-05",27,"A"
"USGS",11046000,"1986-03-06",25,"A"
"USGS",11046000,"1986-03-07",26,"A"
"USGS",11046000,"1986-03-08",31,"A"
"USGS",11046000,"1986-03-09",99,"A"
"USGS",11046000,"1986-03-10",214,"A"
"USGS",11046000,"1986-03-11",508,"A"
"USGS",11046000,"1986-03-12",230,"A"
"USGS",11046000,"1986-03-13",239,"A"
"USGS",11046000,"1986-03-14",282,"A"
"USGS",11046000,"1986-03-15",187,"A"
"USGS",11046000,"1986-03-16",1250,"A"
"USGS",11046000,"1986-03-17",713,"A"
"USGS",11046000,"1986-03-18",349,"A"
"USGS",11046000,"1986-03-19",247,"A"
"USGS",11046000,"1986-03-20",199,"A"
"USGS",11046000,"1986-03-21",151,"A"
"USGS",11046000,"1986-03-22",97,"A"
"USGS",11046000,"1986-03-23",87,"A"
"USGS",11046000,"1986-03-24",101,"A"
"USGS",11046000,"1986-03-25",97,"A"
"USGS",11046000,"1986-03-26",103,"A"
"USGS",11046000,"1986-03-27",81,"A"
"USGS",11046000,"1986-03-28",75,"A"
"USGS",11046000,"1986-03-29",56,"A"
"USGS",11046000,"1986-03-30",54,"A"
"USGS",11046000,"1986-03-31",52,"A"
"USGS",11046000,"1986-04-01",63,"A"
"USGS",11046000,"1986-04-02",52,"A"
"USGS",11046000,"1986-04-03",52,"A"
"USGS",11046000,"1986-04-04",51,"A"
"USGS",11046000,"1986-04-05",51,"A"
"USGS",11046000,"1986-04-06",49,"A"
"USGS",11046000,"1986-04-07",49,"A"
"USGS",11046000,"1986-04-08",49,"A"
"USGS",11046000,"1986-04-09",40,"A"
"USGS",11046000,"1986-04-10",34,"A"
"USGS",11046000,"1986-04-11",32,"A"
"USGS",11046000,"1986-04-12",32,"A"
"USGS",11046000,"1986-04-13",31,"A"
"USGS",11046000,"1986-04-14",29,"A"
"USGS",11046000,"1986-04-15",28,"A"
"USGS",11046000,"1986-04-16",28,"A"
"USGS",11046000,"1986-04-17",28,"A"
"USGS",11046000,"1986-04-18",30,"A"
"USGS",11046000,"1986-04-19",25,"A"
"USGS",11046000,"1986-04-20",25,"A"
"USGS",11046000,"1986-04-21",24,"A"
"USGS",11046000,"1986-04-22",22,"A"
"USGS",11046000,"1986-04-23",21,"A"
"USGS",11046000,"1986-04-24",18,"A"
"USGS",11046000,"1986-04-25",19,"A"
"USGS",11046000,"1986-04-26",19,"A"
"USGS",11046000,"1986-04-27",18,"A"
"USGS",11046000,"1986-04-28",16,"A"
"USGS",11046000,"1986-04-29",17,"A"
"USGS",11046000,"1986-04-30",16,"A"
"USGS",11046000,"1986-05-01",17,"A"
"USGS",11046000,"1986-05-02",16,"A"
"USGS",11046000,"1986-05-03",16,"A"
"USGS",11046000,"1986-05-04",16,"A"
"USGS",11046000,"1986-05-05",15,"A"
"USGS",11046000,"1986-05-06",15,"A"
"USGS",11046000,"1986-05-07",13,"A"
"USGS",11046000,"1986-05-08",14,"A"
"USGS",11046000,"1986-05-09",13,"A"
"USGS",11046000,"1986-05-10",14,"A"
"USGS",11046000,"1986-05-11",14,"A"
"USGS",11046000,"1986-05-12",13,"A"
"USGS",11046000,"1986-05-13",11,"A"
"USGS",11046000,"1986-05-14",11,"A"
"USGS",11046000,"1986-05-15",10,"A"
"USGS",11046000,"1986-05-16",12,"A"
"USGS",11046000,"1986-05-17",13,"A"
"USGS",11046000,"1986-05-18",12,"A"
"USGS",11046000,"1986-05-19",11,"A"
"USGS",11046000,"1986-05-20",11,"A"
"USGS",11046000,"1986-05-21",11,"A"
"USGS",11046000,"1986-05-22",11,"A"
"USGS",11046000,"1986-05-23",9.9,"A"
"USGS",11046000,"1986-05-24",9.2,"A"
"USGS",11046000,"1986-05-25",8.9,"A"
"USGS",11046000,"1986-05-26",9.1,"A"
"USGS",11046000,"1986-05-27",9.2,"A"
"USGS",11046000,"1986-05-28",8.2,"A"
"USGS",11046000,"1986-05-29",7.4,"A"
"USGS",11046000,"1986-05-30",6.9,"A"
"USGS",11046000,"1986-05-31",6.6,"A"
"USGS",11046000,"1986-06-01",7.4,"A"
"USGS",11046000,"1986-06-02",8.6,"A"
"USGS",11046000,"1986-06-03",8.9,"A"
"USGS",11046000,"1986-06-04",9.7,"A"
"USGS",11046000,"1986-06-05",9.4,"A"
"USGS",11046000,"1986-06-06",9,"A"
"USGS",11046000,"1986-06-07",9,"A"
"USGS",11046000,"1986-06-08",8.5,"A"
"USGS",11046000,"1986-06-09",10,"A"
"USGS",11046000,"1986-06-10",11,"A"
"USGS",11046000,"1986-06-11",15,"A"
"USGS",11046000,"1986-06-12",15,"A"
"USGS",11046000,"1986-06-13",14,"A"
"USGS",11046000,"1986-06-14",12,"A"
"USGS",11046000,"1986-06-15",13,"A"
"USGS",11046000,"1986-06-16",12,"A"
"USGS",11046000,"1986-06-17",11,"A"
"USGS",11046000,"1986-06-18",12,"A"
"USGS",11046000,"1986-06-19",11,"A"
"USGS",11046000,"1986-06-20",11,"A"
"USGS",11046000,"1986-06-21",10,"A"
"USGS",11046000,"1986-06-22",11,"A"
"USGS",11046000,"1986-06-23",10,"A"
"USGS",11046000,"1986-06-24",12,"A"
"USGS",11046000,"1986-06-25",14,"A"
"USGS",11046000,"1986-06-26",14,"A"
"USGS",11046000,"1986-06-27",13,"A"
"USGS",11046000,"1986-06-28",10,"A"
"USGS",11046000,"1986-06-29",10,"A"
"USGS",11046000,"1986-06-30",9.3,"A"
"USGS",11046000,"1986-07-01",5.7,"A"
"USGS",11046000,"1986-07-02",3.3,"A"
"USGS",11046000,"1986-07-03",3,"A"
"USGS",11046000,"1986-07-04",2.6,"A"
"USGS",11046000,"1986-07-05",2.3,"A"
"USGS",11046000,"1986-07-06",2,"A"
"USGS",11046000,"1986-07-07",1.7,"A"
"USGS",11046000,"1986-07-08",1.5,"A"
"USGS",11046000,"1986-07-09",1.3,"A"
"USGS",11046000,"1986-07-10",1.1,"A"
"USGS",11046000,"1986-07-11",0.95,"A"
"USGS",11046000,"1986-07-12",0.8,"A"
"USGS",11046000,"1986-07-13",0.65,"A"
"USGS",11046000,"1986-07-14",0.55,"A"
"USGS",11046000,"1986-07-15",0.45,"A"
"USGS",11046000,"1986-07-16",0.35,"A"
"USGS",11046000,"1986-07-17",0.28,"A"
"USGS",11046000,"1986-07-18",0.2,"A"
"USGS",11046000,"1986-07-19",0.1,"A"
"USGS",11046000,"1986-07-20",0,"A"
"USGS",11046000,"1986-07-21",0,"A"
"USGS",11046000,"1986-07-22",0,"A"
"USGS",11046000,"1986-07-23",0,"A"
"USGS",11046000,"1986-07-24",0.5,"A"
"USGS",11046000,"1986-07-25",0.18,"A"
"USGS",11046000,"1986-07-26",0.12,"A"
"USGS",11046000,"1986-07-27",0.08,"A"
"USGS",11046000,"1986-07-28",0.06,"A"
"USGS",11046000,"1986-07-29",0.05,"A"
"USGS",11046000,"1986-07-30",0.04,"A"
"USGS",11046000,"1986-07-31",0.03,"A"
"USGS",11046000,"1986-08-01",0.02,"A"
"USGS",11046000,"1986-08-02",0.01,"A"
"USGS",11046000,"1986-08-03",0,"A"
"USGS",11046000,"1986-08-04",0,"A"
"USGS",11046000,"1986-08-05",0,"A"
"USGS",11046000,"1986-08-06",0,"A"
"USGS",11046000,"1986-08-07",0,"A"
"USGS",11046000,"1986-08-08",0,"A"
"USGS",11046000,"1986-08-09",0,"A"
"USGS",11046000,"1986-08-10",0,"A"
"USGS",11046000,"1986-08-11",0,"A"
"USGS",11046000,"1986-08-12",0,"A"
"USGS",11046000,"1986-08-13",0,"A"
"USGS",11046000,"1986-08-14",0,"A"
"USGS",11046000,"1986-08-15",0,"A"
"USGS",11046000,"1986-08-16",0,"A"
"USGS",11046000,"1986-08-17",0,"A"
"USGS",11046000,"1986-08-18",0,"A"
"USGS",11046000,"1986-08-19",0,"A"
"USGS",11046000,"1986-08-20",0,"A"
"USGS",11046000,"1986-08-21",0,"A"
"USGS",11046000,"1986-08-22",0,"A"
"USGS",11046000,"1986-08-23",0,"A"
"USGS",11046000,"1986-08-24",0,"A"
"USGS",11046000,"1986-08-25",0,"A"
"USGS",11046000,"1986-08-26",0,"A"
"USGS",11046000,"1986-08-27",0,"A"
"USGS",11046000,"1986-08-28",0,"A"
"USGS",11046000,"1986-08-29",0,"A"
"USGS",11046000,"1986-08-30",0,"A"
"USGS",11046000,"1986-08-31",0,"A"
"USGS",11046000,"1986-09-01",0,"A"
"USGS",11046000,"1986-09-02",0,"A"
"USGS",11046000,"1986-09-03",0,"A"
"USGS",11046000,"1986-09-04",0,"A"
"USGS",11046000,"1986-09-05",0,"A"
"USGS",11046000,"1986-09-06",0,"A"
"USGS",11046000,"1986-09-07",0,"A"
"USGS",11046000,"1986-09-08",0,"A"
"USGS",11046000,"1986-09-09",0,"A"
"USGS",11046000,"1986-09-10",0,"A"
"USGS",11046000,"1986-09-11",0,"A"
"USGS",11046000,"1986-09-12",0,"A"
"USGS",11046000,"1986-09-13",0,"A"
"USGS",11046000,"1986-09-14",0,"A"
"USGS",11046000,"1986-09-15",0,"A"
"USGS",11046000,"1986-09-16",0,"A"
"USGS",11046000,"1986-09-17",0,"A"
"USGS",11046000,"1986-09-18",0,"A"
"USGS",11046000,"1986-09-19",0,"A"
"USGS",11046000,"1986-09-20",0,"A"
"USGS",11046000,"1986-09-21",0,"A"
"USGS",11046000,"1986-09-22",0.86,"A"
"USGS",11046000,"1986-09-23",2.9,"A"
"USGS",11046000,"1986-09-24",5.1,"A"
"USGS",11046000,"1986-09-25",14,"A"
"USGS",11046000,"1986-09-26",52,"A"
"USGS",11046000,"1986-09-27",30,"A"
"USGS",11046000,"1986-09-28",20,"A"
"USGS",11046000,"1986-09-29",14,"A"
"USGS",11046000,"1986-09-30",11,"A"
"USGS",11046000,"1986-10-01",7.2,"A"
"USGS",11046000,"1986-10-02",7.4,"A"
"USGS",11046000,"1986-10-03",7.5,"A"
"USGS",11046000,"1986-10-04",7.4,"A"
"USGS",11046000,"1986-10-05",6.8,"A"
"USGS",11046000,"1986-10-06",6.1,"A"
"USGS",11046000,"1986-10-07",5.6,"A"
"USGS",11046000,"1986-10-08",5.5,"A"
"USGS",11046000,"1986-10-09",5.5,"A"
"USGS",11046000,"1986-10-10",7.6,"A"
"USGS",11046000,"1986-10-11",11,"A"
"USGS",11046000,"1986-10-12",9.3,"A"
"USGS",11046000,"1986-10-13",6.8,"A"
"USGS",11046000,"1986-10-14",5.8,"A"
"USGS",11046000,"1986-10-15",5.2,"A"
"USGS",11046000,"1986-10-16",5,"A"
"USGS",11046000,"1986-10-17",5,"A"
"USGS",11046000,"1986-10-18",5,"A"
"USGS",11046000,"1986-10-19",5,"A"
"USGS",11046000,"1986-10-20",5,"A"
"USGS",11046000,"1986-10-21",4.8,"A"
"USGS",11046000,"1986-10-22",4.6,"A"
"USGS",11046000,"1986-10-23",5.1,"A"
"USGS",11046000,"1986-10-24",6,"A"
"USGS",11046000,"1986-10-25",6.8,"A"
"USGS",11046000,"1986-10-26",7.3,"A"
"USGS",11046000,"1986-10-27",7.2,"A"
"USGS",11046000,"1986-10-28",7.4,"A"
"USGS",11046000,"1986-10-29",7.6,"A"
"USGS",11046000,"1986-10-30",7.6,"A"
"USGS",11046000,"1986-10-31",7.9,"A"
"USGS",11046000,"1986-11-01",7.8,"A"
"USGS",11046000,"1986-11-02",7.8,"A"
"USGS",11046000,"1986-11-03",8,"A"
"USGS",11046000,"1986-11-04",8.6,"A"
"USGS",11046000,"1986-11-05",14,"A"
"USGS",11046000,"1986-11-06",15,"A"
"USGS",11046000,"1986-11-07",13,"A"
"USGS",11046000,"1986-11-08",11,"A"
"USGS",11046000,"1986-11-09",10,"A"
"USGS",11046000,"1986-11-10",10,"A"
"USGS",11046000,"1986-11-11",10,"A"
"USGS",11046000,"1986-11-12",11,"A"
"USGS",11046000,"1986-11-13",11,"A"
"USGS",11046000,"1986-11-14",12,"A"
"USGS",11046000,"1986-11-15",13,"A"
"USGS",11046000,"1986-11-16",14,"A"
"USGS",11046000,"1986-11-17",16,"A"
"USGS",11046000,"1986-11-18",17,"A"
"USGS",11046000,"1986-11-19",49,"A"
"USGS",11046000,"1986-11-20",28,"A"
"USGS",11046000,"1986-11-21",25,"A"
"USGS",11046000,"1986-11-22",23,"A"
"USGS",11046000,"1986-11-23",24,"A"
"USGS",11046000,"1986-11-24",22,"A"
"USGS",11046000,"1986-11-25",22,"A"
"USGS",11046000,"1986-11-26",21,"A"
"USGS",11046000,"1986-11-27",22,"A"
"USGS",11046000,"1986-11-28",22,"A"
"USGS",11046000,"1986-11-29",22,"A"
"USGS",11046000,"1986-11-30",22,"A"
"USGS",11046000,"1986-12-01",22,"A"
"USGS",11046000,"1986-12-02",22,"A"
"USGS",11046000,"1986-12-03",21,"A"
"USGS",11046000,"1986-12-04",21,"A"
"USGS",11046000,"1986-12-05",20,"A"
"USGS",11046000,"1986-12-06",20,"A"
"USGS",11046000,"1986-12-07",20,"A"
"USGS",11046000,"1986-12-08",26,"A"
"USGS",11046000,"1986-12-09",36,"A"
"USGS",11046000,"1986-12-10",27,"A"
"USGS",11046000,"1986-12-11",21,"A"
"USGS",11046000,"1986-12-12",18,"A"
"USGS",11046000,"1986-12-13",16,"A"
"USGS",11046000,"1986-12-14",15,"A"
"USGS",11046000,"1986-12-15",15,"A"
"USGS",11046000,"1986-12-16",14,"A"
"USGS",11046000,"1986-12-17",14,"A"
"USGS",11046000,"1986-12-18",14,"A"
"USGS",11046000,"1986-12-19",14,"A"
"USGS",11046000,"1986-12-20",15,"A"
"USGS",11046000,"1986-12-21",17,"A"
"USGS",11046000,"1986-12-22",15,"A"
"USGS",11046000,"1986-12-23",14,"A"
"USGS",11046000,"1986-12-24",14,"A"
"USGS",11046000,"1986-12-25",14,"A"
"USGS",11046000,"1986-12-26",13,"A"
"USGS",11046000,"1986-12-27",13,"A"
"USGS",11046000,"1986-12-28",13,"A"
"USGS",11046000,"1986-12-29",12,"A"
"USGS",11046000,"1986-12-30",12,"A"
"USGS",11046000,"1986-12-31",12,"A"
"USGS",11046000,"1987-01-01",12,"A"
"USGS",11046000,"1987-01-02",12,"A"
"USGS",11046000,"1987-01-03",12,"A"
"USGS",11046000,"1987-01-04",12,"A"
"USGS",11046000,"1987-01-05",107,"A"
"USGS",11046000,"1987-01-06",84,"A"
"USGS",11046000,"1987-01-07",76,"A"
"USGS",11046000,"1987-01-08",74,"A"
"USGS",11046000,"1987-01-09",29,"A"
"USGS",11046000,"1987-01-10",18,"A"
"USGS",11046000,"1987-01-11",17,"A"
"USGS",11046000,"1987-01-12",16,"A"
"USGS",11046000,"1987-01-13",16,"A"
"USGS",11046000,"1987-01-14",16,"A"
"USGS",11046000,"1987-01-15",16,"A"
"USGS",11046000,"1987-01-16",16,"A"
"USGS",11046000,"1987-01-17",18,"A"
"USGS",11046000,"1987-01-18",20,"A"
"USGS",11046000,"1987-01-19",22,"A"
"USGS",11046000,"1987-01-20",18,"A"
"USGS",11046000,"1987-01-21",16,"A"
"USGS",11046000,"1987-01-22",16,"A"
"USGS",11046000,"1987-01-23",15,"A"
"USGS",11046000,"1987-01-24",15,"A"
"USGS",11046000,"1987-01-25",15,"A"
"USGS",11046000,"1987-01-26",15,"A"
"USGS",11046000,"1987-01-27",14,"A"
"USGS",11046000,"1987-01-28",14,"A"
"USGS",11046000,"1987-01-29",14,"A"
"USGS",11046000,"1987-01-30",14,"A"
"USGS",11046000,"1987-01-31",14,"A"
"USGS",11046000,"1987-02-01",13,"A"
"USGS",11046000,"1987-02-02",13,"A"
"USGS",11046000,"1987-02-03",13,"A"
"USGS",11046000,"1987-02-04",13,"A"
"USGS",11046000,"1987-02-05",13,"A"
"USGS",11046000,"1987-02-06",13,"A"
"USGS",11046000,"1987-02-07",13,"A"
"USGS",11046000,"1987-02-08",13,"A"
"USGS",11046000,"1987-02-09",13,"A"
"USGS",11046000,"1987-02-10",13,"A"
"USGS",11046000,"1987-02-11",12,"A"
"USGS",11046000,"1987-02-12",12,"A"
"USGS",11046000,"1987-02-13",12,"A"
"USGS",11046000,"1987-02-14",12,"A"
"USGS",11046000,"1987-02-15",12,"A"
"USGS",11046000,"1987-02-16",12,"A"
"USGS",11046000,"1987-02-17",12,"A"
"USGS",11046000,"1987-02-18",12,"A"
"USGS",11046000,"1987-02-19",11,"A"
"USGS",11046000,"1987-02-20",10,"A"
"USGS",11046000,"1987-02-21",11,"A"
"USGS",11046000,"1987-02-22",11,"A"
"USGS",11046000,"1987-02-23",10,"A"
"USGS",11046000,"1987-02-24",11,"A"
"USGS",11046000,"1987-02-25",22,"A"
"USGS",11046000,"1987-02-26",114,"A"
"USGS",11046000,"1987-02-27",67,"A"
"USGS",11046000,"1987-02-28",18,"A"
"USGS",11046000,"1987-03-01",10,"A"
"USGS",11046000,"1987-03-02",8.2,"A"
"USGS",11046000,"1987-03-03",7,"A"
"USGS",11046000,"1987-03-04",6.3,"A"
"USGS",11046000,"1987-03-05",5.2,"A"
"USGS",11046000,"1987-03-06",5.3,"A"
"USGS",11046000,"1987-03-07",6,"A"
"USGS",11046000,"1987-03-08",8.2,"A"
"USGS",11046000,"1987-03-09",4.8,"A"
"USGS",11046000,"1987-03-10",3.8,"A"
"USGS",11046000,"1987-03-11",3.1,"A"
"USGS",11046000,"1987-03-12",3,"A"
"USGS",11046000,"1987-03-13",2.6,"A"
"USGS",11046000,"1987-03-14",2.3,"A"
"USGS",11046000,"1987-03-15",3.3,"A"
"USGS",11046000,"1987-03-16",2.9,"A"
"USGS",11046000,"1987-03-17",2.9,"A"
"USGS",11046000,"1987-03-18",2.7,"A"
"USGS",11046000,"1987-03-19",2.3,"A"
"USGS",11046000,"1987-03-20",1.9,"A"
"USGS",11046000,"1987-03-21",2.2,"A"
"USGS",11046000,"1987-03-22",3.6,"A"
"USGS",11046000,"1987-03-23",4.3,"A"
"USGS",11046000,"1987-03-24",2.8,"A"
"USGS",11046000,"1987-03-25",2.3,"A"
"USGS",11046000,"1987-03-26",2,"A"
"USGS",11046000,"1987-03-27",1.8,"A"
"USGS",11046000,"1987-03-28",1.8,"A"
"USGS",11046000,"1987-03-29",2.2,"A"
"USGS",11046000,"1987-03-30",2.2,"A"
"USGS",11046000,"1987-03-31",2.3,"A"
"USGS",11046000,"1987-04-01",2,"A"
"USGS",11046000,"1987-04-02",2.1,"A"
"USGS",11046000,"1987-04-03",2.5,"A"
"USGS",11046000,"1987-04-04",2.8,"A"
"USGS",11046000,"1987-04-05",2.7,"A"
"USGS",11046000,"1987-04-06",3.8,"A"
"USGS",11046000,"1987-04-07",3.4,"A"
"USGS",11046000,"1987-04-08",3.5,"A"
"USGS",11046000,"1987-04-09",4,"A"
